básica	3
tortura	1
pré	2
amenizando	1
oibenke	1
esqueceu	2
conhecia	1
dessas	2
receitas	1
essência	1
baunilha	1
atacando	2
prefeitura	1
liberar	1
ti	3
kk	2
trabalhada	2
rins	5
errada	2
surreal	1
dedaleira	1
onde	3
extraída	1
recomendaria	1
pd	2
aski	1
churrasco	1
chapas	1
cefalexina	2
ajudaram	2
olá	1
tranquilo	1
magnésia	1
hidróxido	3
alumínio	3
última	1
precisou	1
enfermeiros	1
evaporou	1
componentes	1
clara	1
imagem	1
frutas	1
secas	1
biscoitos	2
recheados	1
frutassecas	1
zerograss	1
utilizados	2
sr	2
rita	2
manda	3
msg	2
verduras	3
peço	1
durmo	3
trabalho	1
caio	1
dilma	2
cinema	1
deboas	1
alimentado	1
traficante	1
morfina	7
qje	2
rímel	4
gatos	4
recomendado	1
daryl	1
alprazolam	12
fórmula	2
oportunidade	1
exclusiva	2
individualizada	1
glicemia	2
transmissível	1
elevados	2
bloqueador	1
aliviada	3
cantina	1
tentando	1
enfiar	1
h	1
pharma	1
solar	1
tacaaaaa	2
pleno	3
século	15
criaram	2
mijar	1
pressao	3
reações	1
bioquímicas	1
soh	1
reclamei	1
causadora	1
á	4
tranquilamente	1
20ui	1
insulina	2
regular	2
esquizofrenia	1
suína	1
hehehe	1
aiaiai	1
saudade	2
paraxetamol	1
2x	1
figado	2
dava	6
fode	1
spjijspaj	1
poderoso	4
demência	1
envolve	4
pesada	2
empatia	4
relacionado	5
prozac	2
potente	2
advinha	2
aplicaram	2
gramas	1
pastilha	7
strepsil	1
sofrem	1
avanço	1
global	1
petróleo	1
branco	2
interessa	1
américa	1
latina	2
g1	2
globo	1
economia	1
04	1
dengue	4
cão	2
taca	3
lê	1
pau	1
reação	3
história	2
kkkkkdipirona	1
travei	2
antipirético	5
alivio	8
eliminar	10
brisa	1
adoro	2
chapado	2
adrenalina	3
juro	2
acreditando	1
0	7
03	3
física	4
psicológica	1
altas	4
doses	7
corticoide	5
hauahau	1
af	1
senhora	3
afins	1
verdes	1
magnésio	5
facilita	1
ida	1
escola	3
triste	2
paralesia	1
20h	1
acordando	1
recorrente	2
familia	2
doentes	2
levaram	2
preta	2
faixa	7
hidrocortisona	2
parenteral	2
ppr	1
compostos	1
trazer	1
falei	6
aliviou	5
pescoço	2
apelar	4
travar	2
voto	1
beserol	2
cataflam	2
neurótica	1
meleril	1
cartelas	2
autoimune	1
incluir	6
150	5
venlift	3
prolongada	4
torval	1
puf	1
desconto	1
qq	3
butilbrometo	1
algumas	3
calmante	3
mm	3
ma	4
identifico	1
evitando	1
cefaliv	1
boooomm	2
queima	1
direto	2
sabes	1
veterinario	1
sinot	1
clav	1
alturas	1
monografia	1
provavelmente	3
acordeu	1
explodindo	1
tals	2
machuca	1
indutor	2
coleira	1
urinar	1
banheiro	2
faltou	1
sentirá	2
sugiro	2
fortes	7
constantes	3
use	2
aloe	1
vera	2
façam	2
gargarejo	2
liberada	13
venda	8
deliberada	8
cirrose	9
eventualmente	1
salga	1
abdominal	4
componente	1
loka	2
varios	3
sê	1
nitrazepam	1
temperaturaelevada	2
constipação	6
náuseas	7
cefaleia	6
consultou	1
diagnosticou	1
fizer	1
afastam	2
pensamentos	1
milagroso	3
receitando	1
uréia	1
glicólico	2
salicílico	2
hidrata	3
pros	1
jogadores	1
falam	1
oxido	3
magnesio	3
paco	2
compp	3
acaso	2
vir	2
saquinhos	1
show	3
cetoconazol	2
proprionato	3
imunização	2
antígenos	1
externos	1
define	1
pingando	1
descontava	1
flunarizina	3
atacar	3
epocler	9
eno	4
possível	3
forçou	1
lembranças	1
pretende	5
causam	8
neurônios	2
ceticismo	3
net	3
2009	2
17	2
taxas	3
benzetacil	1
enxak	2
despencou	1
estranha	1
porq	2
pera	2
farmacêutico	3
retardado	1
bebibda	1
suplemento	3
desenvolvido	2
auxiliar	2
b6	1
juntam	1
refrigerante	1
massa	2
coitada	1
único	6
malzona	2
hosp	2
tres	2
piorava	1
banho	2
santo	3
ânsia	4
ressecada	1
adivinhem	1
hibisco	1
extremidades	2
dormentes	2
brinquem	2
abstinencia	2
lingua	1
dormente	1
bradicardia	1
digo	1
vitaminas	3
caneca	1
completei	1
coçando	1
prevejo	1
infernizar	1
desce	2
engov	6
plasil	4
chão	4
litio	6
loca	4
lembrava	2
00	2
anorexia	1
gora	1
daqui	7
qqqq	1
leva	2
meninos	2
marrentos	2
parrudos	2
murro	2
súbita	1
angústia	2
soluçâo	3
ardendo	2
injeções	1
sofrimento	3
família	1
pobi	1
chora	1
pegava	2
negocio	2
hipoglicemia	3
largar	3
vomitando	1
ajudando	3
dosagemdoparacetamol	2
posologia	1
amorzinho	1
planejar	1
nadolol	2
atenolol	2
betabloqueadores	4
principais	6
contraindicações	3
blog	6
prefiro	5
usual	2
remedios	4
pais	2
devem	1
coroas	1
tomam	1
tropinal	1
resolvi	2
férias	1
falou	3
vírus	2
ex	2
sarampo	1
vacinação	1
aloka	1
3h	2
classe	2
arrumando	1
cbç	4
fila	1
surtar	3
voa	1
coloquei	2
debaixo	2
língua	2
tomai	2
muitooo	2
sabonete	5
minas	1
cheirosa	1
perfumados	1
cheirando	1
sabão	1
provar	2
lixo	6
iodeto	1
potássio	1
incontrolável	1
ferrada	1
podia	3
bêbe	1
bgl	3
par	3
tilenol	3
cd	1
amado	1
batista	1
bobs	1
ejaculação	1
retrógrada	1
entrei	1
salvado	1
perdeu	1
filha	2
nervosismo	5
flex	1
canela	1
camomila	1
grt	1
msmo	1
vizinho	1
gravida	1
trampo	1
dengo	1
dedo	1
quebrado	1
patrocina	1
porreta	1
carbohidrato	1
coiso	1
gelado	2
pare	2
acordado	3
maquiagem	1
escondendo	1
krl	1
anestesiar	2
emagrecimento	1
usei	2
trem	1
muitooooo	1
proibidos	1
aminoácido	1
oferece	1
muitos	1
benefícios	1
podendo	3
infarto	1
garanta	2
bombinha	4
comia	1
dieta	2
corticosteroide	2
irritação	1
adiantou	3
suorzao	1
quantidade	1
pastéis	1
causem	1
interação	1
pede	5
sulfadiazina	1
prata	1
fato	1
ampla	1
laxantes	2
bisacodil	1
bit	1
ly	1
2cwirid	1
cocar	1
ganhou	1
pr	2
mio	1
bolacha	1
querem	2
tempão	1
puff	1
smp	1
cólicas	1
menstruais	2
desperta	4
apetite	4
cure	1
hipocrisia	1
alimentar	7
hipersensibilidade	1
neusaudina	2
proibida	1
alvenaria	1
penso	1
mora	1
barracos	1
cobertos	1
evite	1
tomasse	1
rapidinho	2
contenha	1
evita	1
sao	4
conhecida	1
estado	2
alerta	1
fim	8
cheguei	5
dumas	1
inves	2
suco	3
estudo	1
2007	1
industria	1
agressivas	2
displasia	2
dentinária	2
ossos	4
miopia	1
uva	2
nascendo	1
feldene	1
infelizmente	2
multigrip	1
dnv	2
pequena	1
dm	1
multifatorial	1
desamor	1
mamona	2
externamente	1
atua	1
micoses	1
aas	1
patch	1
bicarbonite	5
cafe	7
s.	7
bicarnobato	2
significa	2
rs	3
acostumado	1
aproximar	3
tp	4
caracterizado	1
tétano	1
dói	3
senti	8
mostrar	2
jesus	1
certeza	5
olha	3
maravilhosa	3
primavera	1
olhos	3
tavam	1
esbugalhados	1
doía	1
malandro	1
invadindo	1
todinha	1
fina	1
calculo	2
renal	2
correr	4
presa	1
macho	1
dupla	4
uz1a7mwzlva	2
usando	8
limão	6
acabe	4
rapidamente	4
bebida	4
redutora	4
lu7akequxs	4
nortriptilina	3
corpinho	1
hard	1
abre	1
desintoxicação	1
fazeno	1
cãimbra	1
braços	1
tasquei	2
dormia	3
ft	1
necessidade	1
fevereiro	1
segurar	1
desgraca	1
fumando	5
basicamente	4
agressivo	4
pace	3
pure	3
questo	3
porta	3
il	3
calcio	3
uno	2
che	3
portasse	3
mai	3
vita	2
indicaram	1
atacada	8
endovenoso	1
espera	2
ouço	1
encara	1
93933882	4
alucinação	2
controla	7
cardiotônico	1
digitálico	1
indicação	2
pino	1
belém	1
cujos	1
pingos	1
reverberam	1
telhado	1
tramalzinho	1
aspirina	4
soubesse	2
continuava	2
acetilcisteina	2
substancia	1
gere	1
pernas	4
daquela	5
deitaaaaaaar	2
olhando	2
zero	7
malhei	1
desencadeiam	1
misturar	2
mistura	2
codeina	1
sos	1
realidade	1
noticiasaominuto	1
lifestyle	1
635366	1
torsilax	1
bipolaridade	3
4a	2
animar	1
7	1
poeira	2
chupei	1
gelo	1
lsd	2
guloseima	2
manga	1
aqueça	1
corra	1
km	3
spliff	1
adicione	1
cefalium	1
derrubando	2
voltarei	2
aguinha	2
frutose	1
melhoraram	2
malditas	1
aftas	1
pinguei	1
analisar	2
grupo	1
grátis	1
peledemenino	1
velha	4
render	1
paulo	1
presidente	1
turquia	1
pena	4
taquicardia	1
amígdalas	1
arrotando	2
ácidos	1
capiróticos	1
trocando	1
refeições	1
várias	2
ingerido	3
veneno	1
queimando	4
triplo	1
guarde	1
hematoma	1
furos	1
real	2
luz	5
produção	2
estragou	1
programa	1
programacão	1
eleição	1
avó	1
sa	1
bosta	1
mwl	1
delicioso	2
acompanhado	1
saborosa	1
enfrentamos	1
curada	1
doar	1
caridade	1
bancar	1
ocitocina	4
criando	1
equilibrar	2
animada	1
superdosagem	3
aparecer	3
combater	3
pto	1
acredito	1
diminuem	1
administrar	8
ansiolitico	12
inicio	16
doloridas	2
desregulado	1
infinita	1
dentário	1
xxi	13
inventou	1
exato	1
assistir	1
mellitus	1
disseram	1
amortece	2
manutenção	1
esconde	2
80	2
tncc	2
ficam	1
putos	1
produto	1
muinta	1
deixando	2
sujou	2
lençol	2
furou	1
dedinho	1
saíram	1
estrogênio	1
saliva	2
lágrima	1
mísera	2
melhoro	2
tensa	1
michelle	1
cujo	2
respiratória	1
anestésico	2
utilização	5
empregosaude	5
vacinacao	5
anestesico	4
calamed	1
entrou	5
verde	1
branca	1
gt	1
rosa	1
tamo	1
fodendo	2
tl	1
atrasado	1
auto	3
estima	3
reduziu	2
voltasse	1
fodido	1
pontada	1
parecido	3
aparece	1
desgracada	1
negou	1
dopar	2
babou	1
cuspindo	1
entupido	3
diagnóstico	4
resfriado	4
187728481	1
s	3
pediátrica	1
brufen	2
nurofen	2
ó	1
fuck	2
you	1
entupir	4
visão	1
raio	1
x	2
achar	2
monte	4
carne	1
acabaram	3
fracos	1
tido	3
una	1
demasia	2
gerar	4
exageradamente	1
12x8	1
asia	1
akdjsk	1
líquido	3
amigo	1
mesmos	1
atrás	1
primeira	7
bebado	2
dizem	2
piroca	2
erupção	1
garoto	1
receito	1
400	3
hpv	3
frequentemente	1
otário	1
corisa	3
celestamine	2
bronquite	1
bolos	1
pães	1
propriedades	1
dilatam	1
vasos	2
aliviam	1
baixe	2
patrocinado	1
enem	1
viciada	3
acalma	1
indiciou	1
rara	1
novidade	1
reagiu	1
querida	2
mortal	4
nisulid	2
luftal	1
chegada	1
300	1
custo	1
vômito	2
isabela	2
parecida	1
sedada	1
orgasmo	2
intensificado	2
uol	2
jornaldaband	2
videos	4
ultimos	2
16090579	2
elevar	4
clarear	2
apesar	3
full	4
filosofia	2
militância	2
estralando	2
h.	2
criar	2
fumava	2
invés	1
esquecendo	1
trocentas	1
pa	1
impulso	8
sexual	8
forca	4
fadiga	6
spacodicas	4
wordpress	4
19	5
força	4
desgraçando	1
mandei	2
tomad	2
cólera	1
adaptou	1
pego	1
35	2
rezando	2
tareco	1
negação	1
listening	1
heitor	1
atoa	2
combinam	2
estradas	1
ruas	1
plasma	1
local	1
higiene	3
aparência	3
danificada	3
deficiência	4
cálcio	6
ferro	4
cs	1
mtmt	1
diminuição	3
citrato	1
fratura	2
injeção	11
power	1
point	1
treco	2
persistente	1
preocupa	1
side	1
fx	1
biriri	1
amenizou	1
cessado	1
esquece	1
rapdininho	1
volto	1
considerada	1
masoquista	1
chorava	1
parada	2
milagrosa	2
desmaio	2
efedrina	3
predispõe	3
prepara	1
chegará	2
câncer	2
gostada	1
empurra	1
arregaçada	4
beclometasona	3
fluticasona	2
errar	1
calafrio	1
alergica	13
cá	1
sala	2
bonito	1
aceitei	1
larissa	3
morreu	1
impulsiva	1
dizia	3
voltarem	2
arrumei	1
cabeç	1
filho	2
dimeticona	1
limpando	1
or	1
metaboliza	1
volante	1
masculinidade	1
bad	4
con	2
misturou	1
cortou	2
primeiros	1
12h	2
aguentava	1
b	2
engraçado	4
cuts	1
necessário	1
via	1
abaixando	1
puede	1
gestação	1
específico	2
novamente	1
medicação	2
ingerir	1
2h	1
perfeitos	1
longe	1
escolha	1
qlq	2
prednisona	3
equivalente	2
pantoprazol	3
ótima	4
esqueço	1
academias	1
tamojunto	2
vaivêno	2
excelente	2
linha	1
tênue	1
surtir	1
burlar	1
psicológico	2
mantendo	1
feia	1
caindo	3
resultados	1
rápidos	1
comosefaz	1
antiflamatório	1
palavras	1
descrever	1
segurou	1
driblar	1
baer	1
mate	3
gaseificado	1
daria	1
aproveitamos	1
pesamos	1
santi	1
selénio	2
agonia	1
clonazepan	1
sódico	2
neh	1
cacetada	1
grau	1
acredite	1
fritar	2
ovo	2
pano	1
transporte	1
público	1
segurando	1
mamãe	2
nene	2
morta	4
coriza	3
espirro	3
relaxa	1
drog	1
mara	1
ocasionando	2
troquei	1
menor	3
luta	1
aldol	1
manja	1
bebe	7
fzd	2
liquida	4
medico	1
infecçao	1
urinaria	1
comidas	2
irmã	3
abaixou	1
acetilsalicílico	1
annals	1
aim	1
article	3
2571714	1
lack	1
evidence	1
linking	1
coquetel	1
roncoeapneiadosono	2
2014	2
privacao	2
html	5
spref	5
tw	5
ronco	5
bruxismo	6
deprimir	2
neosoro	2
bagarai	2
parasse	1
chikungunya	2
diariodasaude	2
mes	1
termino	1
relacionamento	1
gato	1
pepsina	2
rico	6
breve	3
milagre	1
gostaria	1
xícara	1
derivados	1
adiantar	1
ciclo	2
sigo	2
enflamada	2
taquei	2
maus	1
hábitos	1
cortisol	1
trás	1
legal	1
sossega	1
provocada	1
opção	2
garguerejar	1
combinação	2
agressividade	1
cystex	1
antisséptico	1
mandaram	1
cct	1
potácio	2
aql	2
flanax	2
pega	4
memo	4
firme	1
bless	1
nação	3
oco	3
ranger	3
guerra	3
sanada	3
implacável	3
fruta	3
ali	2
braabo	1
esquenta	1
rt	1
sakasakamori	1
brasil	1
indicada	4
fibromialgia	4
neuropática	1
novafisio	2
ache	2
lanca	2
dorene	2
pregabalina	1
barbearia	1
provocou	3
polêmica	2
engravidar	2
camisinha	2
emocionais	1
mentais	2
porcamente	1
manipulados	2
laser	2
fotona	2
ativa	3
caixas	1
espironolactona	1
ansiosa	1
espidufen	1
pó	1
cacau	2
estomacal	1
obg	1
spoilers	1
quinhentas	1
dobro	1
bcaa	1
enfrentar	1
biprofenid	1
encarnações	1
peso	1
desses	12
emplantes	12
bebidas	14
geladas	12
sorvete	12
v.	12
jovem	12
netflix	8
trevas	1
crack	1
ben	1
ron	1
sinceramente	1
since	2
xícaras	1
agorinha	2
doril	2
veja	3
impossível	1
suar	1
420	1
rosacea	1
imaginar	1
tremenda	1
medidor	1
floripa	1
anjos	1
casinha	1
canis	1
telhados	1
mh	1
engorda	1
informo	1
último	1
engordar	3
clavulanato	1
peguei	2
velocidade	1
armário	1
precisar	2
agonizando	1
fizeram	2
medroxiprogesterona	1
possíveis	2
papai	1
viu	1
inchada	3
decadron	1
supostamente	2
calma	2
têm	2
rim	1
início	1
tranquila	1
paz	1
nn	3
vapt	1
vupt	1
descontinua	1
hidratante	1
corporal	1
hipoalergênico	1
vegetal	2
acha	1
chocolatezinho	1
distúrbio	1
endócrino	1
ocasiona	1
taxa	1
feijão	3
preto	3
fósforo	1
is	1
not	1
on	1
comic	1
book	1
pálpebras	1
otimo	3
contribui	1
abertos	1
ajustou	1
fede	2
fedido	1
cotovelo	1
stalkear	1
alheia	1
perder	1
pouquinho	1
mínimo	1
conhecer	1
capaz	2
matando	2
tédio	1
potencializar	1
sequei	2
frasco	2
brincando	1
evangelistamadu	3
curo	3
veria	1
afinal	1
sofridão	1
horror	1
vendido	1
dibas	1
suportar	2
histamin	1
heparina	1
caralhada	2
respiridona	1
comporta	1
gostinho	4
condensado	1
beats	1
fanta	2
desisti	1
acrescenta	1
azioviski	1
favorita	1
nois	1
curto	1
piorando	4
apatia	1
vit	1
correlação	1
nutrição	1
psicóloga	1
feeling	1
boldo	2
pronto	2
futuro	2
ingerindo	2
sorte	2
caverão	2
listinha	1
pedras	1
visicula	1
biliar	1
feniletilamina	1
oferecem	1
inchou	3
traga	1
diabetesevoce	2
metformina	1
intra	1
venosa	2
6em6h	2
calêndula	1
calango	1
hauhauahuahaua	1
refletir	1
ceu	1
tentei	1
morri	2
imediatamente	1
senão	2
mude	1
vence	2
meti	1
exrtrema	1
psicoativo	1
lidando	1
acomapanha	1
tamanha	1
espirrando	2
neblina	3
inspira	4
chacina	2
doi	1
comendo	1
esporro	1
recomendaram	2
princípio	1
ativo	1
isotretinoína	1
zerteza	1
pisando	1
mexer	2
festa	1
formatura	1
9	1
surtindo	1
x3	4
riesgo	2
urticaria	4
posibilidad	2
referir	2
antialérgicos	2
descobr	2
maneira	2
percebe	1
baixos	2
próximos	1
gripada	3
ingestão	6
excessiva	6
pálpebra	1
média	1
marrie	1
tbem	1
perde	1
terapêuticas	1
aliviando	4
sene	28
senegal	4
flordeemaria	2
maxmilla	2
receitar	2
hjghkj	1
gotinha	1
sarar	1
prédio	1
provocadas	1
palha	1
durmir	1
conquista	1
significam	1
rola	1
migo	1
dolorosa	1
qr	2
propranolol	1
inibe	1
somatostatina	1
descontrolada	1
cafeina	6
verifica	1
ferida	1
google	2
kkkkldjçvksfdjglkjfslkfs	1
regis	2
inxados	1
vermelhos	1
tremeira	2
retirar	1
marcas	1
maçã	1
mamão	1
treinar	1
deveriam	2
preferem	1
mergulhadas	1
saúde	1
flamengo	1
produtividade	1
juvenil	1
wtf	1
bangtan	1
kkkkkkkkk	1
renite	1
acarreta	1
tambem	1
intensifies	1
alcatrão	1
cancerígeno	2
monóxido	2
carbono	2
riscos	2
nafazolina	1
gatilho	1
pagar	1
partiu	2
doze	2
piscina	1
parecia	1
visitando	1
familiar	1
últimas	2
semanas	2
proibição	1
vender	1
urrar	1
tda	1
circulando	1
caf	4
issae	3
inicial	1
gostoso	1
jpa	1
tatoo	1
tio	2
aguentaria	1
correiodopovo	1
 	2
597031	1
brasileiros	1
conviver	2
exercicios	1
bunda	2
fundo	1
prepa	1
cinegripe	1
desassociar	1
ideia	1
27	1
giuliana	1
beça	1
enxaq	4
multigripe	2
derruba	2
dipironas	2
vovó	1
congestionado	1
muco	1
transtorno	1
resta	1
estuprador	1
perpétua	1
diárias	1
vomito	2
cansei	2
demorou	1
adenosil	1
l	1
excessivo	1
serviu	1
inglês	1
castor	1
tudinho	2
coleguinha	2
alcoólicas	2
adrenal	1
reposição	1
feminina	1
simeticona	1
gemendo	2
hipopótamos	1
machos	1
427	1
ciúmes	1
imosec	2
gripes	2
resfriados	2
trancado	1
aeww	1
primordial	1
dormindo	1
rebelde	1
postando	2
materno	1
fetal	1
influenciar	1
precisava	1
alongar	1
estressada	1
anidra	3
dextrosol	3
f	3
p.	3
naturalzinho	4
juízo	1
vil	1
viciados	1
padrasto	1
transfusão	1
cavalar	1
lembrando	1
transava	1
dilata	1
sanguíneos	1
boné	1
contato	4
andem	1
depressao	1
acarretado	1
piripaques	1
rua	2
portaldeangola	2
bie	2
sete	2
criancas	2
recebem	2
habitués	2
hiperdosagem	1
secreção	1
sebácea	1
interessantíssimo	1
induzido	1
trocou	2
saio	2
eufórico	1
ebola	1
ônibus	1
sofrendo	2
fio	1
solução	1
cabível	1
hospitais	1
publicos	1
passaria	1
botei	1
chorou	1
dodoi	1
liga	1
prefere	3
bupropiona	1
pras	2
remedinhos	1
voltou	1
avisando	3
louvada	1
ressecado	1
chovendo	1
vômitos	2
geram	1
hidratação	1
caseira	1
borrifador	1
centro	1
derreti	2
xô	1
serio	1
natal	1
oral	1
20cp	2
01cp	2
08h	2
proporcionando	1
preferencia	1
amargo	1
espremido	1
livra	1
aula	2
difícil	1
nenenha	1
chatinha	1
interesse	1
salsinha	3
aplicação	3
ponstan	1
meto	1
refeição	1
açaí	2
mals	1
meno	1
algodão	2
amasso	2
pedaço	2
passaram	1
melhores	2
comentários	1
praticamente	1
costumo	1
atm	1
tomara	1
quebra	1
misturada	1
pseudo	1
ift	1
tt	1
28zcunv	1
baleia	2
golfinho	1
naoooo	1
farelo	2
aveia	2
regularmente	2
alfa	2
bloq	2
finasterida	1
comprido	1
professores	1
vs	1
tati	1
associado	1
morango	1
antiinflamatorio	1
péssimo	1
emprestem	1
possuir	2
adepto	1
suicídio	2
carol	1
região	2
devagarinho	2
eita	2
conheço	1
ajudo	1
gotinhas	1
crônicas	1
causas	1
okay	2
funcionou	2
disco	1
máquinas	1
escuto	1
braba	2
verificar	1
medicos	4
indicam	4
super	2
cappuccino	1
antiflamatorio	2
amigdalite	1
desespero	2
iodado	1
ressacada	1
machucada	1
levei	1
soco	1
ambulante	1
vagal	1
tropeçou	1
túmulo	1
assassino	1
guevara	1
resolvendo	2
medley	4
milagres	4
achando	1
cimegripe	1
quetiapina	2
egito	2
afim	1
briga	1
tatuagem	2
murchar	1
folha	1
chequei	1
faculdades	1
unidades	4
cagar	1
cr	3
louça	1
detergente	1
localizada	2
cometerão	1
compridos	2
concentrado	1
kkkkkkkkkkkkkk	2
sibutramina	1
digestorio	1
alem	1
errado	1
suficientes	1
aplicar	1
irá	1
baaa	1
libertada	1
reprimido	1
extremo	1
